upc,date_adj,haspromo,units_adj
27082900000,20210701,0,207
61930910111,20210701,0,1
20521800000,20210701,0,13
9849313150,20210701,0,14
20748700000,20210701,0,40
1115306112,20210701,0,10
7680853360,20210701,0,15
81029100230,20210701,0,17
7127910808,20210701,0,21
689,20210701,0,21
28100400000,20210701,0,3
1410005187,20210701,0,3
25080000000,20210701,0,30
1820053308,20210701,0,2
20108500000,20210701,0,28
60265217011,20210701,0,6
1674100070,20210701,0,6
3398403720,20210701,1,1
5150000087,20210701,0,15
62,20210701,0,89
7065000404,20210701,0,2
2362753112,20210701,0,11
7169140528,20210701,0,3
28681700000,20210701,0,11
3680010616,20210701,0,1
76738703420,20210701,0,4
26585100000,20210701,0,3
85564800637,20210701,0,2
7756700224,20210701,0,4
7910052040,20210701,0,1
64556901017,20210701,0,9
5100027655,20210701,0,3
4450096650,20210701,0,18
1600043779,20210701,0,6
2260022329,20210701,0,2
1200017232,20210701,0,4
3800024383,20210701,0,6
4218702647,20210701,0,1
73525701326,20210701,0,6
3620001498,20210701,0,4
5833601114,20210701,0,3
89618000102,20210701,0,4
2558300422,20210701,0,10
87659300004,20210701,0,1
72450036736,20210701,0,1
28083500000,20210701,0,5
7778202396,20210701,0,2
4100073148,20210701,1,9
76908700429,20210701,0,3
4118804161,20210701,0,3
85954600425,20210701,0,4
1500000639,20210701,0,2
7431202832,20210701,0,1
4900004713,20210701,0,1
4133112741,20210701,0,4
7007457802,20210701,0,1
60265217058,20210701,0,5
64944000312,20210701,0,3
3000031597,20210701,0,4
5210003639,20210701,0,4
74228780211,20210701,0,1
1115330124,20210701,0,3
85123900205,20210701,0,1
24028600000,20210701,0,2
3700044980,20210701,0,2
20709500000,20210701,0,1
85977200512,20210701,0,1
2756806022,20210701,0,2
20282800000,20210701,0,1
1380014333,20210701,0,1
2800023317,20210701,0,1
79042923230,20210701,0,2
7790100404,20210701,0,1
84654802072,20210701,0,2
8831300451,20210701,0,3
7800000911,20210701,0,1
7040400117,20210701,0,1
60155799248,20210701,0,6
4450020181,20210701,0,2
20669000000,20210701,0,3
80000000052,20210701,0,1
6011,20210701,0,2
70942181178,20210701,0,1
82699804099,20210701,0,1
4525511848,20210701,0,1
78533177830,20210701,0,1
84654802077,20210701,0,1
7047043332,20210701,0,0
7896004400327,20210701,0,0
8992779257506,20210701,0,0
4154828745,20210701,0,0
3384400393,20210701,0,0
82699803060,20210701,0,0
1996266063,20210701,0,0
20093300000,20210701,0,0
74595730150,20210701,0,0
64499613990,20210701,0,0
5201010103056,20210701,0,0
30045020431,20210701,0,0
7763621510,20210701,0,0
61864531525,20210701,0,0
4133102133,20210701,0,0
7441056200014,20210701,0,0
76777800101,20210701,0,0
7323000033,20210701,0,0
25089600000,20210701,0,0
8517800068,20210701,0,0
3060320240,20210701,0,0
4138809701,20210701,0,0
7506226026,20210701,0,0
68765217229,20210701,0,0
81594400541,20210701,0,0
85000867808,20210701,0,0
7240008060,20210701,0,0
85983600385,20210701,0,0
7410880058,20210701,0,0
7506200109,20210701,0,0
84654805999,20210701,0,0
7314907470,20210701,0,0
8658100760,20210701,0,0
1553210110,20210701,0,0
8017137000058,20210701,0,0
4012920061,20210701,0,0
4695,20210701,0,0
8000050026489,20210701,0,0
7702011046932,20210702,0,0
60448500590,20210702,0,0
76361508580,20210702,0,0
7410003712870,20210702,0,0
2700061216,20210702,0,0
7172008503,20210702,0,0
1816,20210702,0,0
9370930110,20210702,0,0
7426502301,20210702,0,0
3331422222,20210702,0,0
4722307103,20210702,0,0
81369502104,20210702,0,0
8992453249,20210702,0,0
3010011233,20210702,0,0
85804500444,20210702,0,0
89632100959,20210702,0,0
7236827424,20210702,0,0
70366910920,20210702,0,0
8949796347,20210702,0,0
75365671875,20210702,0,0
6906500085,20210702,0,0
69969400113,20210702,0,0
89802800125,20210702,0,0
82058198346,20210702,0,0
79954001153,20210702,0,0
7059460138,20210702,0,0
87409700023,20210702,0,0
61930910111,20210702,0,0
28100400000,20210702,0,0
1410005187,20210702,0,0
3398403720,20210702,1,0
3680010616,20210702,0,0
7910052040,20210702,0,0
2260022329,20210702,0,0
4218702647,20210702,0,0
4118804161,20210702,0,0
7007457802,20210702,0,0
64944000312,20210702,0,0
74228780211,20210702,0,0
85123900205,20210702,0,0
7800000911,20210702,0,0
20669000000,20210702,0,0
82699804099,20210702,0,0
3663201944,20210702,0,11
4525511848,20210702,0,7
4850020183,20210702,1,86
85000867808,20210702,0,2
4100000890,20210702,0,17
7618300310,20210702,0,54
1820005989,20210702,0,26
3732312724,20210702,0,9
1920095871,20210702,0,18
3114235900,20210702,0,112
81829001698,20210702,0,60
3800040340,20210702,0,49
7005735161,20210702,0,1
3700077131,20210702,0,27
7630172216,20210702,0,5
81410001301,20210702,0,4
81029100230,20210702,0,19
4100000271,20210702,0,12
3746608323,20210702,0,11
7756728323,20210702,1,49
4190007919,20210702,0,13
3889749111,20210702,0,23
1480058205,20210702,0,60
64857000490,20210702,0,3
1115314850,20210702,0,12
8281591558,20210702,0,7
3800078704,20210702,0,12
7169140528,20210702,0,2
3680041554,20210702,0,2
64044530001,20210702,0,1
20285000000,20210702,0,7
68765217229,20210702,0,1
7323000033,20210702,0,2
1450001352,20210702,0,16
7680853360,20210702,0,21
1111587132,20210702,0,192
1115306112,20210702,0,10
7231000098,20210702,0,9
7047043332,20210702,0,0
7896004400327,20210702,0,0
8992779257506,20210702,0,0
4154828745,20210702,0,0
3384400393,20210702,0,0
82699803060,20210702,0,0
1996266063,20210702,0,0
20093300000,20210702,0,0
64499613990,20210702,0,0
5201010103056,20210702,0,0
30045020431,20210702,0,0
7763621510,20210702,0,0
4133102133,20210702,0,0
7441056200014,20210702,0,0
76777800101,20210702,0,0
20748700000,20210702,0,37
28681700000,20210702,0,18
7040400117,20210702,1,14
27082900000,20210702,0,156
4450096650,20210702,0,16
7236839361,20210702,0,5
3150000239,20210702,0,12
24028600000,20210702,0,3
1380014333,20210702,0,6
5150000087,20210702,0,13
4100073148,20210702,1,11
20108500000,20210702,0,23
689,20210702,0,32
76738703420,20210702,0,9
62,20210702,0,82
7756700224,20210702,1,15
28083500000,20210702,0,5
8017137000058,20210702,0,1
60265217011,20210702,0,9
20282800000,20210702,0,2
7790100404,20210702,0,4
3000031597,20210702,0,11
85564800637,20210702,0,2
21483900000,20210702,0,4
2756806022,20210702,0,1
7314907470,20210702,0,2
1820053308,20210702,0,11
4650076953,20210702,0,8
7065000404,20210702,0,5
2362753112,20210702,0,2
79042923230,20210702,0,8
89618000102,20210702,0,1
5210003639,20210702,0,5
2800023317,20210702,0,4
7128100760,20210702,0,1
76908700429,20210702,0,1
7127910808,20210702,0,34
3620001498,20210702,0,12
1428631001,20210702,0,1
8000050026489,20210702,0,1
72649316242,20210702,0,4
20709500000,20210702,0,2
1500000639,20210702,0,2
1200017232,20210702,1,14
85977200512,20210702,0,2
26585100000,20210702,0,3
32390004120,20210702,0,2
4450020181,20210702,0,3
1600043779,20210702,0,6
5833601114,20210702,0,1
4133101501,20210702,0,3
4133112741,20210702,0,8
25080000000,20210702,0,28
2558300422,20210702,0,3
61864531525,20210702,0,1
76348538956,20210702,0,3
3800024383,20210702,0,8
72450036736,20210702,0,3
74595730150,20210702,0,2
81594400541,20210702,0,5
3700044980,20210702,0,2
9849313150,20210702,0,4
4900004713,20210702,0,1
20521800000,20210702,0,7
8831300451,20210702,0,3
7778202396,20210702,0,7
7431202832,20210702,0,1
60265217058,20210702,0,4
1115330124,20210702,0,8
84654802077,20210702,0,10
81582901006,20210702,0,2
7506200109,20210702,0,2
84654802072,20210702,0,1
9426241343,20210702,0,1
1674100070,20210702,0,1
3663850002,20210702,0,1
64556901017,20210702,0,1
1200017149,20210702,0,1
5100027655,20210702,0,1
87659300004,20210702,0,3
85954600425,20210702,0,4
60155799248,20210702,0,5
80000000052,20210702,0,1
73525701326,20210702,0,2
2391315942,20210702,0,2
70942181178,20210702,0,1
78533177830,20210702,0,2
85785300217,20210702,0,1
6011,20210702,0,3
4116701056,20210702,0,1
81083302272,20210702,0,1
25089600000,20210702,0,0
8517800068,20210702,0,0
3060320240,20210702,0,0
4138809701,20210702,0,0
7506226026,20210702,0,0
7240008060,20210702,0,0
85983600385,20210702,0,0
7410880058,20210702,0,0
84654805999,20210702,0,0
8658100760,20210702,0,0
1553210110,20210702,0,0
4012920061,20210702,0,0
4695,20210702,0,0
7702011046932,20210703,0,0
60448500590,20210703,0,0
76361508580,20210703,0,0
7410003712870,20210703,0,0
2700061216,20210703,0,0
7172008503,20210703,0,0
1816,20210703,0,0
7426502301,20210703,0,0
3331422222,20210703,0,0
81369502104,20210703,0,0
89632100959,20210703,0,0
7236827424,20210703,0,0
70366910920,20210703,0,0
8949796347,20210703,0,0
75365671875,20210703,0,0
6906500085,20210703,0,0
69969400113,20210703,0,0
89802800125,20210703,0,0
82058198346,20210703,0,0
79954001153,20210703,0,0
87409700023,20210703,0,0
28100400000,20210703,0,0
1410005187,20210703,0,0
3398403720,20210703,1,0
2260022329,20210703,0,0
4218702647,20210703,0,0
7007457802,20210703,0,0
74228780211,20210703,0,0
20669000000,20210703,0,0
82699804099,20210703,0,0
7005735161,20210703,0,0
8281591558,20210703,0,0
3680041554,20210703,0,0
68765217229,20210703,0,0
7047043332,20210703,0,0
7896004400327,20210703,0,0
8992779257506,20210703,0,0
82699803060,20210703,0,0
1996266063,20210703,0,0
20093300000,20210703,0,0
64499613990,20210703,0,0
5201010103056,20210703,0,0
30045020431,20210703,0,0
7763621510,20210703,0,0
4133102133,20210703,0,0
7441056200014,20210703,0,0
7128100760,20210703,0,0
8000050026489,20210703,0,0
32390004120,20210703,0,0
61864531525,20210703,0,0
74595730150,20210703,0,0
4900004713,20210703,0,0
84654802077,20210703,0,0
84654802072,20210703,0,0
3663850002,20210703,0,0
1200017149,20210703,0,0
70942181178,20210703,0,0
85785300217,20210703,0,0
81083302272,20210703,0,0
4850020183,20210703,1,70
7323000033,20210703,0,1
81829001698,20210703,0,86
3114235900,20210703,0,110
3663201944,20210703,0,5
1480058205,20210703,0,96
4116701056,20210703,0,3
7231000098,20210703,0,3
20285000000,20210703,0,5
1111587132,20210703,0,179
4100000271,20210703,0,14
7236839361,20210703,0,11
5100027655,20210703,0,4
7630172216,20210703,0,9
7618300310,20210703,0,63
3889749111,20210703,0,31
7756728323,20210703,1,34
1820005989,20210703,0,25
60265217058,20210703,0,3
3746608323,20210703,0,19
60265217011,20210703,0,14
4100000890,20210703,0,6
4525511848,20210703,0,3
3732312724,20210703,0,5
1920095871,20210703,0,14
4190007919,20210703,0,37
7314907470,20210703,0,4
64044530001,20210703,0,8
3700077131,20210703,0,24
7065000404,20210703,0,3
1450001352,20210703,0,14
3800078704,20210703,0,11
64857000490,20210703,0,4
3150000239,20210703,0,13
7680853360,20210703,0,19
81410001301,20210703,0,3
4650076953,20210703,0,13
3800040340,20210703,0,51
5210003639,20210703,0,5
7169140528,20210703,0,5
25089600000,20210703,0,0
8517800068,20210703,0,0
3060320240,20210703,0,0
4138809701,20210703,0,0
7506226026,20210703,0,0
7240008060,20210703,0,0
85983600385,20210703,0,0
7410880058,20210703,0,0
8658100760,20210703,0,0
4012920061,20210703,0,0
61930910111,20210703,0,1
27082900000,20210703,0,195
7127910808,20210703,0,32
8017137000058,20210703,0,5
81029100230,20210703,0,23
3384400393,20210703,0,5
5833601114,20210703,0,1
28681700000,20210703,0,28
20748700000,20210703,0,31
1200017232,20210703,1,16
1428631001,20210703,0,1
1600043779,20210703,1,11
689,20210703,0,30
3010011233,20210703,0,1
76908700429,20210703,0,1
28083500000,20210703,0,11
5150000087,20210703,0,19
1115306112,20210703,0,14
21483900000,20210703,0,4
7778202396,20210703,0,7
20108500000,20210703,0,20
80000000052,20210703,0,3
85000867808,20210703,0,3
4100073148,20210703,0,8
62,20210703,0,121
78533177830,20210703,0,2
24028600000,20210703,0,6
20709500000,20210703,0,1
1115330124,20210703,0,9
7756700224,20210703,1,17
1380014333,20210703,0,7
4450096650,20210703,0,14
1820053308,20210703,0,9
7059460138,20210703,0,4
26585100000,20210703,0,2
7040400117,20210703,1,17
85123900205,20210703,0,3
85564800637,20210703,0,4
20521800000,20210703,0,10
4450020181,20210703,0,4
9370930110,20210703,0,1
9426241343,20210703,0,6
1553210110,20210703,0,3
7910052040,20210703,0,4
76777800101,20210703,0,1
3800024383,20210703,0,10
4118804161,20210703,0,3
1500000639,20210703,0,6
85977200512,20210703,0,2
9849313150,20210703,0,5
2362753112,20210703,0,4
2558300422,20210703,0,7
72649316242,20210703,1,5
25080000000,20210703,0,51
79042923230,20210703,0,7
1115314850,20210703,0,6
8831300451,20210703,0,15
76348538956,20210703,0,8
4722307103,20210703,0,1
7790100404,20210703,0,4
1674100070,20210703,0,1
87659300004,20210703,0,2
3000031597,20210703,0,10
4133112741,20210703,0,2
89618000102,20210703,0,2
2800023317,20210703,0,2
20282800000,20210703,0,1
3680010616,20210703,0,1
4133101501,20210703,0,2
7800000911,20210703,0,1
3620001498,20210703,0,7
81594400541,20210703,0,1
2391315942,20210703,0,2
72450036736,20210703,0,2
7506200109,20210703,0,1
84654805999,20210703,0,2
8992453249,20210703,0,1
85804500444,20210703,0,2
73525701326,20210703,0,13
64556901017,20210703,0,5
2756806022,20210703,0,2
4154828745,20210703,0,1
85954600425,20210703,0,5
60155799248,20210703,0,3
64944000312,20210703,0,2
81582901006,20210703,0,2
4695,20210703,0,4
6011,20210703,0,10
76738703420,20210703,0,1
3700044980,20210703,0,1
7431202832,20210703,0,1
7702011046932,20210704,0,0
60448500590,20210704,0,0
27082900000,20210704,0,160
3114235900,20210704,0,75
7790100404,20210704,0,3
4850020183,20210704,1,59
1480058205,20210704,0,79
7756728323,20210704,1,29
81029100230,20210704,0,14
4100000271,20210704,0,9
8017137000058,20210704,0,8
3000031597,20210704,0,8
7323000033,20210704,0,4
7778202396,20210704,0,18
1111587132,20210704,0,113
1820053308,20210704,0,11
20748700000,20210704,0,26
7127910808,20210704,0,36
4190007919,20210704,0,20
3800040340,20210704,0,45
1920095871,20210704,0,11
7618300310,20210704,0,68
26585100000,20210704,0,3
7065000404,20210704,0,4
7240008060,20210704,0,1
4100000890,20210704,0,6
25080000000,20210704,0,12
28681700000,20210704,0,36
81829001698,20210704,0,55
1115306112,20210704,0,15
3700077131,20210704,0,20
1200017232,20210704,1,7
4100073148,20210704,0,10
5150000087,20210704,0,11
3889749111,20210704,0,23
2558300422,20210704,0,8
1115314850,20210704,0,14
1600043779,20210704,0,4
7680853360,20210704,0,25
89618000102,20210704,0,4
3620001498,20210704,0,11
7314907470,20210704,0,6
81594400541,20210704,0,4
82058198346,20210704,0,1
7040400117,20210704,1,17
7756700224,20210704,1,11
2800023317,20210704,0,3
72649316242,20210704,0,2
1380014333,20210704,0,3
1410005187,20210704,0,2
1500000639,20210704,0,2
5210003639,20210704,0,10
4133112741,20210704,0,8
4133101501,20210704,0,5
20521800000,20210704,0,11
3398403720,20210704,1,1
3800078704,20210704,0,8
20108500000,20210704,0,40
1820005989,20210704,0,44
64556901017,20210704,0,3
79042923230,20210704,0,4
28083500000,20210704,0,8
4650076953,20210704,0,15
4450020181,20210704,0,4
1450001352,20210704,0,2
4450096650,20210704,0,7
76348538956,20210704,0,2
60265217058,20210704,0,13
7630172216,20210704,0,7
85977200512,20210704,0,2
7231000098,20210704,0,3
3746608323,20210704,0,13
7910052040,20210704,0,5
84654802072,20210704,0,2
7236839361,20210704,0,7
20282800000,20210704,0,6
7169140528,20210704,0,3
64499613990,20210704,0,1
3663850002,20210704,0,2
87659300004,20210704,0,3
7506200109,20210704,0,1
62,20210704,0,61
3150000239,20210704,0,12
84654802077,20210704,0,2
4218702647,20210704,0,1
21483900000,20210704,0,5
81582901006,20210704,0,3
4722307103,20210704,0,1
4118804161,20210704,0,1
70942181178,20210704,0,1
4900004713,20210704,0,1
80000000052,20210704,0,6
60155799248,20210704,0,3
85954600425,20210704,0,4
70366910920,20210704,0,1
9426241343,20210704,0,2
7763621510,20210704,0,1
5833601114,20210704,0,1
64044530001,20210704,0,2
85000867808,20210704,0,5
85564800637,20210704,0,2
60265217011,20210704,0,9
76738703420,20210704,0,3
78533177830,20210704,0,3
7800000911,20210704,0,2
24028600000,20210704,0,2
